5970
263,88,-15.86,7.88,891.97,-15.60,7.88,891.00,opstlite
263,24,-127.74,5.45,865.93,-127.51,5.45,864.95,tppmtr
263,24,-116.14,5.62,868.57,-115.92,5.62,867.59,tppmtr
263,24,-104.55,5.79,871.21,-104.33,5.79,870.24,tppmtr
263,24,-92.96,5.99,873.86,-92.74,5.99,872.88,tppmtr
263,24,-81.37,6.27,876.50,-81.15,6.27,875.52,tppmtr
263,24,-69.78,6.54,879.14,-69.56,6.54,878.16,tppmtr
263,24,-58.19,6.82,881.78,-57.96,6.82,880.81,tppmtr
263,24,-46.60,7.10,884.42,-46.37,7.10,883.45,tppmtr
263,24,-35.02,7.38,887.16,-34.74,7.38,886.20,tppmtr
263,24,-23.57,7.68,890.38,-23.30,7.68,889.42,tppmtr
263,24,-12.10,7.99,893.49,-11.84,7.99,892.52,tppmtr
263,24,-0.46,8.13,895.55,-0.35,8.13,894.56,tppmtr
263,24,-141.96,5.24,862.48,-141.74,5.24,861.50,tptcanc
213,88,42.22,5.48,876.34,41.68,5.48,875.50,opstlite
213,88,79.73,2.76,856.01,79.26,2.76,855.13,opstlite
213,24,17.21,7.62,892.45,16.69,7.62,891.59,tppmtr
213,24,28.22,6.71,885.88,27.70,6.71,885.03,tppmtr
213,24,39.01,5.78,879.01,38.47,5.78,878.17,tppmtr
213,24,50.00,4.90,872.38,49.53,4.90,871.49,tppmtr
213,24,61.32,4.09,866.36,60.86,4.09,865.48,tppmtr
213,24,72.65,3.29,860.34,72.18,3.29,859.46,tppmtr
213,24,35.59,6.07,880.98,35.05,6.07,880.14,tptcanc
243,88,345.41,0.15,1042.57,345.95,0.15,1041.73,tpltst
243,88,366.33,0.15,1068.94,365.79,0.15,1069.79,tpltst
242,88,293.66,0.15,1063.56,294.49,0.15,1064.11,tpltst
242,88,260.66,0.15,1113.67,261.50,0.15,1114.22,tpltst
242,88,227.67,0.15,1163.78,228.50,0.15,1164.33,tpltst
242,88,197.99,0.15,1170.67,197.15,0.15,1170.12,tpltst
242,88,230.98,0.15,1120.56,230.15,0.15,1120.01,tpltst
242,88,263.98,0.15,1070.45,263.14,0.15,1069.90,tpltst
240,88,296.27,0.15,976.26,295.27,0.15,976.26,tpltst
240,88,296.22,0.15,916.26,295.22,0.15,916.26,tpltst
240,88,296.18,0.15,856.26,295.18,0.15,856.26,tpltst
240,88,296.13,0.15,796.26,295.13,0.15,796.26,tpltst
240,88,296.09,0.15,736.26,295.09,0.15,736.26,tpltst
240,24,296.28,0.15,999.26,295.28,0.15,999.26,tptcanc
240,24,296.47,0.15,983.26,295.47,0.15,983.26,tppmtr
240,24,296.46,0.15,970.26,295.46,0.15,970.26,tppmtr
240,24,296.45,0.15,957.26,295.45,0.15,957.26,tppmtr
240,24,296.44,0.15,944.26,295.44,0.15,944.26,tppmtr
240,24,296.43,0.15,931.26,295.43,0.15,931.26,tppmtr
240,24,296.42,0.15,918.26,295.42,0.15,918.26,tppmtr
240,24,296.41,0.15,905.26,295.41,0.15,905.26,tppmtr
240,24,296.40,0.15,892.26,295.40,0.15,892.26,tppmtr
240,24,296.40,0.15,879.26,295.40,0.15,879.26,tppmtr
240,24,296.39,0.15,866.26,295.39,0.15,866.26,tppmtr
240,24,296.38,0.15,853.26,295.38,0.15,853.26,tppmtr
240,24,296.37,0.15,840.26,295.37,0.15,840.26,tppmtr
240,24,296.36,0.15,827.26,295.36,0.15,827.26,tppmtr
240,24,296.35,0.15,814.26,295.35,0.15,814.26,tppmtr
240,24,296.34,0.15,801.26,295.34,0.15,801.26,tppmtr
240,24,296.33,0.15,788.26,295.33,0.15,788.26,tppmtr
240,24,296.32,0.15,775.26,295.32,0.15,775.26,tppmtr
240,24,296.31,0.15,762.26,295.31,0.15,762.26,tppmtr
240,24,296.30,0.15,749.26,295.30,0.15,749.26,tppmtr
240,24,296.29,0.15,736.26,295.29,0.15,736.26,tppmtr
240,24,296.28,0.15,723.26,295.28,0.15,723.26,tppmtr
240,24,296.27,0.15,710.26,295.27,0.15,710.26,tppmtr
240,24,296.26,0.15,697.26,295.26,0.15,697.26,tppmtr
240,24,296.25,0.15,684.26,295.25,0.15,684.26,tppmtr
240,88,317.05,0.15,680.51,318.05,0.15,680.51,tpltst
240,88,317.09,0.15,740.51,318.09,0.15,740.51,tpltst
240,88,317.14,0.15,800.51,318.14,0.15,800.51,tpltst
240,88,317.18,0.15,860.51,318.18,0.15,860.51,tpltst
240,88,317.23,0.15,920.51,318.23,0.15,920.51,tpltst
240,88,317.27,0.15,980.51,318.27,0.15,980.51,tpltst
240,24,317.03,0.15,657.51,318.03,0.15,657.51,tptcanc
240,24,316.84,0.15,673.51,317.84,0.15,673.51,tppmtr
240,24,316.85,0.15,686.51,317.85,0.15,686.51,tppmtr
240,24,316.86,0.15,699.51,317.86,0.15,699.51,tppmtr
240,24,316.87,0.15,712.51,317.87,0.15,712.51,tppmtr
240,24,316.88,0.15,725.51,317.88,0.15,725.51,tppmtr
240,24,316.89,0.15,738.51,317.89,0.15,738.51,tppmtr
240,24,316.90,0.15,751.51,317.90,0.15,751.51,tppmtr
240,24,316.91,0.15,764.51,317.91,0.15,764.51,tppmtr
240,24,316.92,0.15,777.51,317.92,0.15,777.51,tppmtr
240,24,316.93,0.15,790.51,317.93,0.15,790.51,tppmtr
240,24,316.94,0.15,803.51,317.94,0.15,803.51,tppmtr
240,24,316.95,0.15,816.51,317.95,0.15,816.51,tppmtr
240,24,316.96,0.15,829.51,317.96,0.15,829.51,tppmtr
240,24,316.97,0.15,842.51,317.97,0.15,842.51,tppmtr
240,24,316.98,0.15,855.51,317.98,0.15,855.51,tppmtr
240,24,316.99,0.15,868.51,317.99,0.15,868.51,tppmtr
240,24,317.00,0.15,881.51,318.00,0.15,881.51,tppmtr
240,24,317.01,0.15,894.51,318.01,0.15,894.51,tppmtr
240,24,317.02,0.15,907.51,318.02,0.15,907.51,tppmtr
240,24,317.03,0.15,920.51,318.03,0.15,920.51,tppmtr
240,24,317.04,0.15,933.51,318.04,0.15,933.51,tppmtr
240,24,317.05,0.15,946.51,318.05,0.15,946.51,tppmtr
240,24,317.06,0.15,959.51,318.06,0.15,959.51,tppmtr
240,24,317.06,0.15,972.51,318.06,0.15,972.51,tppmtr
240,24,317.07,0.15,985.51,318.07,0.15,985.51,tppmtr
240,24,320.05,0.15,681.51,321.05,0.15,681.51,tpphone
246,88,173.63,1.02,1242.98,174.44,1.02,1243.57,tpltst
246,24,187.09,0.35,1224.34,187.90,0.35,1224.93,tptcanc
246,24,177.56,0.81,1237.19,178.38,0.81,1237.78,tppmtr
246,24,169.96,1.19,1247.73,170.77,1.19,1248.31,tppmtr
246,24,162.35,1.57,1258.26,163.16,1.57,1258.85,tppmtr
246,24,154.75,1.94,1268.80,155.56,1.94,1269.39,tppmtr
755,88,144.81,3.49,1294.84,145.74,3.49,1295.20,tpltst
755,24,154.82,1.95,1269.01,155.75,1.95,1269.37,tptcanc
755,24,150.03,2.66,1280.80,150.97,2.66,1281.17,tppmtr
755,24,145.34,3.37,1292.91,146.27,3.37,1293.27,tppmtr
755,24,140.65,4.09,1305.01,141.58,4.09,1305.37,tppmtr
755,24,135.96,4.81,1317.11,136.89,4.81,1317.47,tppmtr
755,24,131.26,5.53,1329.21,132.20,5.53,1329.57,tppmtr
755,24,126.57,6.25,1341.31,127.50,6.25,1341.68,tppmtr
755,88,105.07,6.55,1339.22,104.14,6.55,1338.86,tpltst
755,88,126.73,3.35,1283.36,125.80,3.35,1283.00,tpltst
755,24,96.77,7.78,1360.64,95.84,7.78,1360.28,tptcanc
755,24,102.73,6.92,1345.81,101.80,6.92,1345.45,tppmtr
755,24,107.43,6.23,1333.71,106.49,6.23,1333.35,tppmtr
755,24,112.12,5.53,1321.61,111.19,5.53,1321.24,tppmtr
755,24,116.81,4.84,1309.50,115.88,4.84,1309.14,tppmtr
755,24,121.51,4.15,1297.40,120.57,4.15,1297.04,tppmtr
755,24,126.20,3.45,1285.30,125.27,3.45,1284.93,tppmtr
755,24,130.89,2.76,1273.19,129.96,2.76,1272.83,tppmtr
755,24,135.59,2.06,1261.09,134.65,2.06,1260.73,tppmtr
246,24,156.71,0.96,1230.55,155.90,0.96,1229.96,tptcanc
246,24,144.00,1.58,1248.49,143.19,1.58,1247.91,tppmtr
246,24,151.60,1.21,1237.96,150.79,1.21,1237.37,tppmtr
574,88,-1120.04,10.00,649.05,-1119.05,10.00,648.97,tpltst
574,24,-1118.88,10.00,666.71,-1117.89,10.00,666.66,tpcallbox
731,88,-1110.14,9.97,712.74,-1109.19,9.97,712.43,tpltst
731,24,-1111.20,9.97,709.50,-1110.25,9.97,709.19,tpcallbox
844,88,-1084.04,10.14,767.43,-1083.22,10.14,766.86,tpltst
844,24,-1090.05,10.00,758.83,-1089.23,10.00,758.26,tpcallbox
845,88,-1045.53,11.03,812.04,-1044.98,11.03,811.20,tpltst
845,88,-990.45,11.76,842.68,-990.02,11.76,841.78,tpltst
845,24,-1047.56,11.00,810.71,-1047.01,11.00,809.87,tpcallbox
846,88,-926.82,12.61,864.00,-926.55,12.61,863.04,tpltst
846,24,-971.90,12.00,851.52,-971.63,12.00,850.55,tpcallbox
847,88,-857.15,12.88,882.07,-856.87,12.88,881.11,tpltst
847,24,-879.69,13.00,875.59,-879.41,13.00,874.63,tpcallbox
848,88,-784.29,11.99,905.47,-783.89,11.99,904.55,tpltst
848,88,-714.71,11.04,938.77,-714.26,11.04,937.87,tpltst
848,24,-784.99,12.00,905.16,-784.59,12.00,904.25,tpcallbox
849,88,-648.54,10.08,975.08,-648.04,10.08,974.22,tpltst
849,24,-711.76,11.00,940.25,-711.28,11.00,939.37,tpcallbox
843,24,-641.55,10.00,979.11,-641.02,10.00,978.26,tpcallbox
843,88,-618.60,10.00,1051.05,-619.13,10.00,1051.89,tpltst
843,24,-634.90,9.99,1040.71,-635.44,9.99,1041.55,tpcallbox
849,88,-680.81,10.17,1012.57,-681.31,10.17,1013.44,tpltst
849,24,-677.45,10.13,1014.51,-677.95,10.13,1015.38,tpcallbox
848,88,-742.73,11.13,979.06,-743.18,11.13,979.95,tpltst
848,24,-734.10,11.00,983.41,-734.55,11.00,984.30,tpcallbox
847,88,-804.78,12.03,949.74,-805.08,12.03,950.70,tpltst
847,88,-871.44,12.87,928.51,-871.71,12.87,929.48,tpltst
847,24,-802.67,12.00,950.43,-802.97,12.00,951.38,tpcallbox
846,88,-943.09,12.60,909.84,-943.36,12.60,910.81,tpltst
846,24,-892.89,13.00,922.36,-893.12,13.00,923.33,tpcallbox
845,88,-1017.68,11.70,883.15,-1018.11,11.70,884.05,tpltst
845,24,-989.52,12.00,896.77,-989.95,12.00,897.67,tpcallbox
844,88,-1089.34,10.79,837.25,-1090.05,10.79,837.96,tpltst
844,24,-1078.35,11.00,848.26,-1079.05,11.00,848.96,tpcallbox
731,88,-1140.59,9.97,765.64,-1141.49,9.97,766.08,tpltst
731,24,-1131.81,10.00,783.65,-1132.71,10.00,784.09,tpcallbox
856,88,-1169.13,10.00,54.11,-1170.13,10.00,54.05,tpltst
856,88,-1164.71,10.02,-19.30,-1165.71,10.02,-19.37,tpltst
856,24,-1167.97,10.00,35.01,-1168.97,10.00,34.95,tpcallbox
855,88,-1157.65,9.46,-93.08,-1158.65,9.46,-93.18,tpltst
855,24,-1163.87,10.00,-32.01,-1164.87,10.00,-32.11,tpcallbox
854,88,-1149.21,8.81,-166.81,-1150.20,8.81,-166.95,tpltst
854,88,-1138.57,8.15,-240.03,-1139.56,8.15,-240.17,tpltst
854,24,-1152.27,9.00,-144.99,-1153.26,9.00,-145.13,tpcallbox
853,88,-1126.18,7.45,-313.12,-1127.17,7.45,-313.29,tpltst
853,24,-1136.03,8.00,-257.19,-1137.01,8.00,-257.36,tpcallbox
852,88,-1112.19,6.97,-386.32,-1113.16,6.97,-386.54,tpltst
852,88,-1095.83,6.99,-459.33,-1096.81,6.99,-459.56,tpltst
852,24,-1117.64,7.00,-361.29,-1118.62,7.00,-361.50,tpcallbox
851,88,-1073.88,7.65,-532.08,-1074.84,7.65,-532.36,tpltst
851,24,-1094.48,7.00,-465.09,-1095.44,7.00,-465.37,tpcallbox
850,88,-1047.11,8.53,-604.82,-1048.01,8.53,-605.25,tpltst
850,24,-1062.78,8.00,-567.11,-1063.71,8.00,-567.48,tpcallbox
602,88,-1010.51,9.68,-674.12,-1011.38,9.68,-674.62,tpltst
602,24,-1032.94,9.00,-634.71,-1033.80,9.00,-635.21,tpcallbox
599,88,-966.82,10.00,-735.22,-967.61,10.00,-735.83,tpltst
599,24,-995.05,10.00,-698.47,-995.85,10.00,-699.07,tpcallbox
599,88,-925.75,10.00,-708.95,-924.96,10.00,-708.34,tpltst
599,24,-937.55,10.02,-693.86,-936.77,10.02,-693.24,tpcallbox
602,88,-967.48,9.73,-651.55,-966.61,9.73,-651.06,tpltst
602,24,-965.60,9.78,-654.52,-964.76,9.78,-653.98,tpcallbox
850,88,-999.54,8.65,-591.76,-998.64,8.65,-591.34,tpltst
850,24,-989.75,9.00,-612.43,-988.85,9.00,-612.00,tpcallbox
851,88,-1024.35,7.76,-528.12,-1023.40,7.76,-527.81,tpltst
851,88,-1044.98,7.08,-461.04,-1044.02,7.08,-460.75,tpltst
851,24,-1017.24,8.00,-550.16,-1016.29,8.00,-549.85,tpcallbox
852,88,-1061.05,6.99,-392.06,-1060.07,6.99,-391.84,tpltst
852,24,-1047.52,7.00,-452.59,-1046.55,7.00,-452.36,tpcallbox
853,88,-1075.33,7.26,-322.21,-1074.34,7.26,-322.04,tpltst
853,88,-1087.72,7.98,-251.34,-1086.73,7.98,-251.17,tpltst
853,24,-1069.99,7.00,-351.78,-1069.00,7.00,-351.60,tpcallbox
854,88,-1098.12,8.63,-180.14,-1097.13,8.63,-179.99,tpltst
854,24,-1088.04,8.00,-249.48,-1087.05,8.00,-249.34,tpcallbox
855,88,-1107.27,9.27,-108.91,-1106.27,9.27,-108.80,tpltst
855,88,-1114.52,9.93,-37.40,-1113.52,9.93,-37.30,tpltst
855,24,-1104.04,9.00,-139.02,-1103.04,9.00,-138.91,tpcallbox
856,88,-1119.85,10.00,44.27,-1118.85,10.00,44.33,tpltst
856,24,-1118.52,10.02,21.46,-1117.53,10.02,21.51,tpcallbox
214,88,-566.77,0.92,-1313.65,-567.67,0.92,-1314.07,opstlite
217,88,-554.22,0.57,-1358.18,-555.16,0.57,-1358.51,opstlite
217,24,-550.98,0.49,-1367.76,-551.93,0.49,-1368.10,tp_tree10m
218,24,-512.69,0.27,-1368.71,-511.97,0.27,-1368.02,tpmail
218,24,-512.03,0.24,-1370.87,-511.30,0.24,-1370.18,tptcanc
218,88,-517.37,0.36,-1365.02,-516.58,0.36,-1364.40,opstlite
217,24,-526.81,0.62,-1336.72,-525.84,0.62,-1336.47,tpmail
217,24,-529.10,0.67,-1330.78,-528.13,0.67,-1330.53,tpbench
217,24,-524.94,0.54,-1346.22,-523.99,0.54,-1345.89,tptcanc
217,88,-529.75,0.70,-1328.04,-528.78,0.70,-1327.79,opstlite
217,24,-532.09,0.78,-1318.05,-531.12,0.78,-1317.80,tp_tree10m
509,24,-499.72,0.70,-1263.41,-499.34,0.70,-1264.34,tpmail
509,24,-517.31,0.88,-1269.73,-516.93,0.88,-1270.65,tpbench
509,24,-535.93,1.08,-1277.01,-535.56,1.08,-1277.93,tptcanc
509,24,-526.48,0.98,-1273.71,-526.10,0.98,-1274.64,opstlite_green
509,24,-492.19,0.62,-1259.82,-491.81,0.62,-1260.75,opstlite_blue
509,24,-514.43,0.85,-1268.83,-514.06,0.85,-1269.76,optbooth
